id,latitude,longitude,address,event_type,event_cause,priority,requires_road_closure,status,corridor,zone,junction,start_datetime,closed_datetime,police_station,hour,day_of_week,is_peak_hour,severity_score,duration_mins,corridor_incident_count,zone_incident_count,is_active
FKID001118,13.0083837,77.6949034,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",unplanned,others,Low,False,closed,Non-corridor,,,2024-03-13 07:19:00.410000+00:00,2024-03-21 00:19:56.464551+00:00,K.R. Pura,7.0,Wednesday,1,2,11100.934242516667,3124.0,1.0,0
FKID001119,13.0198509,77.7095301,"1st Main Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",unplanned,vehicle_breakdown,Low,True,closed,Non-corridor,,,2024-02-13 19:22:43.709000+00:00,2024-02-13 20:31:16.425319+00:00,K.R. Pura,19.0,Tuesday,1,5,68.54527198333334,3124.0,1.0,0
FKID001120,12.9390527,77.6951755,"Kadubeesanahalli Underpass, Durga Coral Apartment, Kaverappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,others,High,True,active,ORR East 1,,,2024-02-13 19:14:48.517000+00:00,,HAL Old Airport,19.0,Tuesday,1,6,,244.0,1.0,1
FKID001121,13.0082795,77.6935045,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-02-13 18:24:07.482000+00:00,,K.R. Pura,18.0,Tuesday,0,2,,3124.0,1.0,0
FKID001122,13.1764266,77.6358722,"Bengaluru Bellary Road, Chikkjala Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,,,2024-02-13 20:01:34.822000+00:00,2024-02-13 22:23:09.314860+00:00,Chikkajala,20.0,Tuesday,1,3,141.574881,379.0,1.0,0
FKID001123,12.9904439,77.58866,"Cunningham Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,others,High,False,closed,Bellary Road 1,,,2024-02-13 19:29:47.677000+00:00,2024-02-24 00:04:34.194590+00:00,High ground,19.0,Tuesday,1,3,14674.775293166666,610.0,1.0,0
FKID001124,12.9342667,77.6897417,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,,,2024-02-13 18:33:11.730000+00:00,,HAL Old Airport,18.0,Tuesday,0,3,,244.0,1.0,0
FKID001125,12.9934216,77.6055177,"4th Cross Road, Coles Park Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",unplanned,water_logging,Low,False,closed,Non-corridor,North Zone 1,Bamboobazar(Shivajinagar),2023-12-22 06:10:12.925000+00:00,2024-03-13 07:32:14.357647+00:00,Pulikeshinagar(F.Town),6.0,Friday,1,4,118162.02387745,3124.0,318.0,0
FKID001126,12.9842912,77.6415911,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",unplanned,vehicle_breakdown,High,True,closed,Old Madras Road,,,2024-03-13 05:20:55.448000+00:00,,Jeevanbheemanagar,5.0,Wednesday,1,6,,263.0,1.0,0
FKID001127,13.0411978,77.617024,"MBT Road, Ebisu Tech Park, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",unplanned,congestion,High,False,closed,ORR North 1,,,2024-03-13 04:37:31.784000+00:00,,Hennuru,4.0,Wednesday,0,5,,275.0,1.0,0
FKID001128,12.9692752,77.7007183,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",planned,construction,High,False,closed,ORR East 2,,,2024-02-13 20:33:49.596000+00:00,,HAL Old Airport,20.0,Tuesday,1,5,,187.0,1.0,0
FKID001129,12.9928517,77.583582,"Kumar Krupa Road, State Government Quarter, Kumara Park East, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,,,2024-03-13 06:12:53.498000+00:00,,High ground,6.0,Wednesday,1,3,,610.0,1.0,0
FKID001130,12.9478027,77.5343524,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,,,2024-03-13 07:45:15.318000+00:00,,Byatarayanapura,7.0,Wednesday,1,3,,743.0,1.0,0
FKID001131,13.0539184,77.6464505,"Hennur Main Road, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",unplanned,water_logging,Low,False,closed,Non-corridor,East Zone 2,,2023-11-28 04:24:12.867000+00:00,,Hennuru,4.0,Tuesday,0,4,,3124.0,190.0,0
FKID001132,13.0195099,77.7089706,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-03-13 07:39:29.304000+00:00,2024-03-13 09:07:25.595293+00:00,K.R. Pura,7.0,Wednesday,1,2,87.93818821666667,3124.0,1.0,0
FKID001133,12.9934019,77.6056132,"4th Cross Road, Coles Park Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",unplanned,pot_holes,Low,False,closed,Non-corridor,North Zone 1,HainsJunc,2023-12-14 11:06:34.111000+00:00,2024-03-13 07:32:17.737025+00:00,Pulikeshinagar(F.Town),11.0,Thursday,0,3,129385.72710041665,3124.0,318.0,0
FKID001134,13.0483877,77.4984798,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-02-13 20:53:17.376000+00:00,,Chikkabanavara,20.0,Tuesday,1,2,,3124.0,1.0,0
FKID001135,12.9641735,77.5698015,"BGS Flyover, Church Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",planned,construction,High,True,closed,Mysore Road,,,2024-02-13 21:41:05.612000+00:00,2024-02-24 23:39:11.392625+00:00,Chamarajpet,21.0,Tuesday,1,8,15958.09634375,743.0,1.0,0
FKID001136,13.021234,77.5278163,"100 Feet Road, Sanjay Gandhi Nagar Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-03-13 06:15:00.378000+00:00,,Yeshwanthpura,6.0,Wednesday,1,2,,3124.0,1.0,0
FKID001137,12.8212964,77.6866427,"Hosur Road, Sattva Texonic, Bommasandra Industrial Area, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-02-13 20:45:53.740000+00:00,,Electronic City,20.0,Tuesday,1,2,,3124.0,1.0,0
FKID001138,13.0729325,77.5929248,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,,,2024-02-13 19:18:22.434000+00:00,,Yelahanka,19.0,Tuesday,1,3,,379.0,1.0,0
FKID001139,12.975208,77.6067009,"Mahatma Gandhi Road, Cauvery Junction, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,water_logging,High,False,closed,Old Madras Road,,,2024-02-13 21:17:32.729000+00:00,2024-02-13 21:54:10.380866+00:00,Cubbon Park,21.0,Tuesday,1,5,36.627531100000006,263.0,1.0,0
FKID001140,13.0996569,77.5888485,"16th A Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-02-13 21:29:40.204000+00:00,2024-02-13 22:30:25.875825+00:00,Yelahanka,21.0,Tuesday,1,2,60.76119708333333,3124.0,1.0,0
FKID001141,13.0414252,77.6225987,"MBT Road, AK Colony, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",unplanned,congestion,High,False,closed,Hennur Main Road,,,2024-02-13 21:02:02.347000+00:00,,Hennuru,21.0,Tuesday,1,5,,96.0,1.0,0
FKID001142,13.0211653,77.528019,"100 Feet Road, Sanjay Gandhi Nagar Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-03-13 06:06:41.554000+00:00,,Yeshwanthpura,6.0,Wednesday,1,2,,3124.0,1.0,0
FKID001143,12.9630808,77.5850315,"Model Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,vehicle_breakdown,High,True,closed,Mysore Road,,,2024-02-13 22:29:51.516000+00:00,2024-02-13 23:03:36.404087+00:00,Halasuru Gate,22.0,Tuesday,1,6,33.748134783333334,743.0,1.0,0
FKID001144,13.041632,77.5472239,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR North 2,,,2024-02-13 20:12:10.887000+00:00,,Jalahalli,20.0,Tuesday,1,3,,235.0,1.0,0
FKID001145,12.9240053,77.6726147,"Outer Ring Road, Kristal Jade, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,,,2024-03-13 08:56:29.470000+00:00,2024-03-13 08:59:55.749858+00:00,Bellandur,8.0,Wednesday,1,3,3.437997633333333,244.0,1.0,0
FKID001146,12.9383153,77.5561312,"80 Feet Main Road, SBM Colony, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",unplanned,pot_holes,Low,False,active,Non-corridor,,,2024-03-13 09:10:39.647000+00:00,,Basavanagudi,9.0,Wednesday,0,3,,3124.0,1.0,1
FKID001147,12.9026862,77.6274406,"Begur Main Road, Temple Tree, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,vehicle_breakdown,Low,True,closed,Non-corridor,,,2024-03-13 06:53:30.976000+00:00,,Madiwala,6.0,Wednesday,1,5,,3124.0,1.0,0
FKID001148,12.97929,77.570825,"Rao Bahadur DGT Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-02-13 22:57:21.855000+00:00,,Chamarajpet,22.0,Tuesday,1,2,,3124.0,1.0,0
FKID001149,13.0420868,77.5150301,"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,,,2024-02-13 23:04:20.297000+00:00,2024-02-14 00:58:56.995792+00:00,Peenya,23.0,Tuesday,0,3,114.61164653333334,458.0,1.0,0
FKID001150,12.9999665,77.6109313,"Robertson Road, Sri Ramakrishnappa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-03-13 07:30:31.678000+00:00,,Pulikeshinagar(F.Town),7.0,Wednesday,1,2,,3124.0,1.0,0
FKID001151,12.9516408,77.6996385,"Outer Ring Road, Eldorado Apartment, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,,,2024-03-13 13:15:45.583000+00:00,,HAL Old Airport,13.0,Wednesday,0,3,,244.0,1.0,0
FKID001152,13.0709533,77.5927297,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,,,2024-02-14 00:27:47.176000+00:00,,Kodigehalli,0.0,Wednesday,0,3,,379.0,1.0,0
FKID001153,12.9665042,77.6075367,"Tate Lane, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,,,2024-02-13 23:37:37.741000+00:00,2024-02-14 01:13:13.166817+00:00,Ashok Nagar,23.0,Tuesday,0,3,95.59043028333333,743.0,1.0,0
FKID001154,12.906819,77.6288036,"Hosur Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,vehicle_breakdown,High,False,closed,Hosur Road,,,2024-02-14 02:53:28.140000+00:00,2024-02-14 03:05:26.851611+00:00,Madiwala,2.0,Wednesday,0,3,11.97852685,298.0,1.0,0
FKID001155,12.9900274,77.5051489,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",unplanned,vehicle_breakdown,High,False,closed,Magadi Road,,,2024-02-14 03:37:01.537000+00:00,2024-02-14 04:01:15.362104+00:00,Kamakshipalya,3.0,Wednesday,0,3,24.2304184,245.0,1.0,0
FKID001156,13.035842,77.5888336,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,,,2024-02-14 04:05:29.462000+00:00,,Kodigehalli,4.0,Wednesday,0,3,,610.0,1.0,0
FKID001157,13.0200667,77.7093307,"MBT Road, Sri Ram Layout, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",unplanned,vehicle_breakdown,Low,True,closed,Non-corridor,,,2024-02-13 23:42:20.742000+00:00,,K.R. Pura,23.0,Tuesday,0,5,,3124.0,1.0,0
FKID001158,12.9672379,77.5882814,"Sri Narsimha Rao Road, Hudson Circle, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,,,2024-02-13 23:49:17.100000+00:00,,Halasuru Gate,23.0,Tuesday,0,3,,743.0,1.0,0
FKID001159,12.9571556,77.5510504,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,,,2024-03-13 19:05:22.925000+00:00,2024-03-13 19:27:40.474855+00:00,Byatarayanapura,19.0,Wednesday,1,3,22.292497583333333,743.0,1.0,0
FKID001160,12.936245,77.705295,"Panathur Main Road, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",planned,construction,Low,False,closed,Non-corridor,,,2024-02-14 02:32:01.925000+00:00,,HAL Old Airport,2.0,Wednesday,0,4,,3124.0,1.0,0
FKID001161,13.0384677,77.6254867,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,construction,High,False,closed,Hennur Main Road,,,2024-02-14 04:21:29.009000+00:00,2024-03-04 23:03:32.943500+00:00,K.G. Halli,4.0,Wednesday,0,5,28482.065575,96.0,1.0,0
FKID001162,13.0716765,77.5931489,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,others,High,False,closed,Bellary Road 2,,,2024-03-13 19:10:26.721000+00:00,2024-03-13 20:26:38.280953+00:00,Hebbala,19.0,Wednesday,1,3,76.19266588333333,379.0,1.0,0
FKID001163,12.9496407,77.6997408,"Outer Ring Road, Soulspace Paradigm, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",unplanned,water_logging,High,False,active,ORR East 1,,,2024-02-14 05:01:56.103000+00:00,,HAL Old Airport,5.0,Wednesday,1,5,,244.0,1.0,1
FKID001164,13.0685935,77.651587,"Hennur Main Road, Muniswamappa Layout, Sangam Enclave, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",unplanned,construction,Low,False,active,Non-corridor,,,2024-02-14 05:19:34.638000+00:00,,Hennuru,5.0,Wednesday,1,4,,3124.0,1.0,1
FKID001165,12.9399901,77.6955035,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,,,2024-02-14 04:45:46.195000+00:00,2024-02-14 06:35:01.466091+00:00,HAL Old Airport,4.0,Wednesday,0,3,109.25451818333333,244.0,1.0,0
FKID001166,13.0413361,77.6223951,"MBT Road, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",unplanned,congestion,High,False,closed,Hennur Main Road,,,2024-02-14 04:29:14.502000+00:00,,Hennuru,4.0,Wednesday,0,5,,96.0,1.0,0
FKID001167,12.9671627,77.61127353,"D'Souza Circle, Philomena's Hospital Road, Xavier Layout, Ashok Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560047, India",planned,procession,Low,True,closed,Non-corridor,,,,,Ashok Nagar,-1.0,,0,8,,3124.0,1.0,0
FKID001168,12.9807501,77.5860247,"Palace Road, Gandhi Nagar 1, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-03-13 19:35:02.745000+00:00,,High ground,19.0,Wednesday,1,2,,3124.0,1.0,0
FKID001169,13.0236136,77.599707,"Dinnur Main Road, White House Apartment, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-02-14 05:48:37.455000+00:00,2024-02-14 07:18:10.937376+00:00,R.T. Nagar,5.0,Wednesday,1,2,89.5580396,3124.0,1.0,0
FKID001170,12.9750333,77.5855417,"Dr Ambedkar Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-03-13 19:36:18.482000+00:00,2024-03-13 19:57:03.586200+00:00,Halasuru Gate,19.0,Wednesday,1,2,20.751736666666666,3124.0,1.0,0
FKID001171,13.046263,77.5735151,"3rd Cross Road, Patelappa Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",unplanned,pot_holes,High,False,closed,ORR North 2,,,2024-02-14 06:14:58.144000+00:00,2024-03-30 21:59:08.142511+00:00,Kodigehalli,6.0,Wednesday,1,4,65744.16664185,235.0,1.0,0
FKID001172,13.02652,77.7205359,"MBT Road, Kodandaram, Medahalli, Bengaluru, Karnataka. Pin-560049 (India)",unplanned,others,Low,False,closed,Non-corridor,,,2024-02-14 06:03:36.452000+00:00,2024-02-14 09:04:31.328872+00:00,K.R. Pura,6.0,Wednesday,1,2,180.91461453333335,3124.0,1.0,0
FKID001173,13.0197621,77.7088026,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-02-14 05:53:00.875000+00:00,2024-02-14 06:55:07.195325+00:00,K.R. Pura,5.0,Wednesday,1,2,62.10533875,3124.0,1.0,0
FKID001174,13.1758867,77.6357701,"1st Main Road, Chikkjala Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,,,2024-02-14 06:51:10.160000+00:00,2024-02-14 06:55:21.277074+00:00,Chikkajala,6.0,Wednesday,1,3,4.185284566666667,379.0,1.0,0
FKID001175,12.8902017,77.6427567,"Kudlu Road, Cadenza, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,road_conditions,High,False,active,Hosur Road,,,2024-02-14 07:51:20.675000+00:00,,HSR Layout,7.0,Wednesday,1,4,,298.0,1.0,1
FKID001176,12.8901717,77.642695,"Kudlu Road, Cadenza, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,road_conditions,High,False,active,Hosur Road,,,2024-02-14 07:52:35.875000+00:00,,HSR Layout,7.0,Wednesday,1,4,,298.0,1.0,1
FKID001177,13.0458524,77.5811057,"Outer Ring Road, Chartered Jardin, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",unplanned,Fog / Low Visibility,High,False,closed,ORR North 2,,,2024-02-14 08:00:18.590000+00:00,,Kodigehalli,8.0,Wednesday,1,4,,235.0,1.0,0
FKID001178,13.0483105,77.6452213,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",unplanned,construction,Low,False,closed,Non-corridor,,,2024-03-13 20:03:19.155000+00:00,2024-03-14 02:09:11.780796+00:00,Hennuru,20.0,Wednesday,1,4,365.8770966,3124.0,1.0,0
FKID001179,12.9310893,77.6865479,"I Life Road, Vajram Esteva, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,,,2024-02-14 05:39:58.901000+00:00,,HAL Old Airport,5.0,Wednesday,1,3,,244.0,1.0,0
FKID001180,12.9092481,77.6274651,"Electronics City Flyover, CMC Bommanahalli, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,vehicle_breakdown,High,False,closed,Hosur Road,,,2024-02-14 09:14:20.134000+00:00,,HSR Layout,9.0,Wednesday,0,3,,298.0,1.0,0
FKID001181,13.0333853,77.5409753,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR North 2,,,2024-02-14 19:19:59.864000+00:00,2024-02-14 20:07:41.686900+00:00,Yeshwanthpura,19.0,Wednesday,1,3,47.697048333333335,235.0,1.0,0
FKID001182,12.9568333,77.5492654,"Mysore Road, Corporation Layout, Kasturba Nagar, Bengaluru, Karnataka. Pin-560026 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,,,2024-02-14 19:19:25.761000+00:00,,Byatarayanapura,19.0,Wednesday,1,3,,743.0,1.0,0
FKID001183,12.9592132,77.6538071,"Old Airport Road, Prestige Casablanca, Rustam Bagh, Bengaluru, Karnataka. Pin-560017 (India)",unplanned,vehicle_breakdown,High,False,closed,Old Airport Road,,,2024-02-14 06:34:25.611000+00:00,,Jeevanbheemanagar,6.0,Wednesday,1,3,,76.0,1.0,0
FKID001184,12.9609284,77.5488656,"6th Cross Road, Vinayaka Nagar, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-02-14 19:14:14.631000+00:00,,Magadi Road,19.0,Wednesday,1,2,,3124.0,1.0,0
FKID001185,12.9690359,77.7008253,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",unplanned,construction,High,False,active,ORR East 2,,,2024-03-13 20:14:48.200000+00:00,,HAL Old Airport,20.0,Wednesday,1,5,,187.0,1.0,1
FKID001186,12.9693548,77.7007271,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",unplanned,construction,High,False,active,ORR East 2,,,2024-03-13 20:19:44.219000+00:00,,HAL Old Airport,20.0,Wednesday,1,5,,187.0,1.0,1
FKID001187,12.9150768,77.6239102,"Sri Mahasharana Madivala Machideva Flyover, Madiwala, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,,,2024-03-13 20:21:49.175000+00:00,,HSR Layout,20.0,Wednesday,1,3,,244.0,1.0,0
FKID001188,12.9929044,77.6612914,"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-02-14 19:44:27.931000+00:00,,Banaswadi,19.0,Wednesday,1,2,,3124.0,1.0,0
FKID001189,13.0379671,77.6258529,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,construction,High,False,closed,Hennur Main Road,,,2024-02-14 19:46:40.535000+00:00,2024-02-18 03:13:22.813591+00:00,K.G. Halli,19.0,Wednesday,1,5,4766.704643183333,96.0,1.0,0
FKID001190,12.95563253,77.71780861,"HAL Airport Road, Gayathri Ocean Blue, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",unplanned,pot_holes,High,False,closed,Varthur Road,,,2024-02-14 19:23:19.895000+00:00,2024-02-29 05:29:35.412198+00:00,Whitefield,19.0,Wednesday,1,4,20766.25861996667,77.0,1.0,0
FKID001191,12.9931223,77.6611591,"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2024-02-14 19:47:38.639000+00:00,,Banaswadi,19.0,Wednesday,1,2,,3124.0,1.0,0
FKID001192,13.0377323,77.5221675,"Mumbai Bengaluru Highway, Namma Metro Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,,,2024-03-13 20:28:43.642000+00:00,,Peenya,20.0,Wednesday,1,3,,458.0,1.0,0
FKID001193,13.120385,77.6100183,"Bellary Road, Sattva Horizon, Vinayak Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,,,2024-02-14 18:34:24.285000+00:00,,Yelahanka,18.0,Wednesday,0,3,,379.0,1.0,0
